index,timestamp,machine ID,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
10458,m_1933,685840,7,93,24,19.77,2
10459,m_1933,685860,7,93,24,19.77,1
10460,m_1933,686020,7,93,24,19.77,1
10461,m_1933,686060,7,93,24,19.77,1
10462,m_1933,686070,7,93,24,19.77,1
10463,m_1933,686170,8,93,24,19.78,1
10464,m_1933,686480,9,93,24,19.78,1
10465,m_1933,686530,8,93,24,19.78,1
10466,m_1933,686630,7,93,24,19.78,1
10467,m_1933,686780,8,93,24,19.78,1
10468,m_1933,686820,6,93,24,19.78,1
10469,m_1933,686860,7,93,24,19.78,1
10470,m_1933,686890,7,93,24,19.78,1
10471,m_1933,686900,7,93,24,19.78,1
10472,m_1933,687010,9,93,24,19.78,1
10473,m_1933,687140,8,93,24,19.78,1
10474,m_1933,687350,7,93,24,19.78,1
10475,m_1933,687420,8,93,24,19.78,1
10476,m_1933,687490,8,93,24,19.78,1
10477,m_1933,687550,8,93,24,19.78,2
10478,m_1933,687690,7,93,24.01,19.78,1
10479,m_1933,687720,7,93,24.01,19.78,1
10480,m_1933,687930,7,93,24.01,19.78,1
10481,m_1933,687960,7,93,24.01,19.78,1
10482,m_1933,688040,8,93,24.01,19.78,1
10483,m_1933,688170,6,93,24.01,19.78,1
10484,m_1933,688340,7,93,24.01,19.78,1
10485,m_1933,688480,7,93,24.01,19.78,1
10486,m_1933,688570,8,93,24.01,19.78,1
10487,m_1933,688660,7,93,24.01,19.78,1
10488,m_1933,688930,8,93,24.01,19.79,1
10489,m_1933,688970,7,93,24.01,19.79,1
10490,m_1933,688990,7,93,24.01,19.79,1
10491,m_1933,689010,7,93,24.01,19.79,1
10492,m_1933,689130,8,93,24.01,19.79,1
10493,m_1933,689180,7,93,24.01,19.79,1
10494,m_1933,689220,7,93,24.01,19.79,1
10495,m_1933,689230,7,93,24.01,19.79,1
10496,m_1933,689260,7,93,24.01,19.79,1
10497,m_1933,689270,7,93,24.01,19.79,1
10498,m_1933,689280,7,93,24.01,19.79,1
10499,m_1933,689390,9,93,24.01,19.79,2
10500,m_1933,689400,9,93,24.01,19.79,1
10501,m_1933,689440,8,93,24.01,19.79,1
10502,m_1933,689520,7,93,24.01,19.79,1
10503,m_1933,689530,8,93,24.01,19.79,1
10504,m_1933,689700,7,93,24.01,19.79,1
10505,m_1933,689830,7,93,24.01,19.79,1
10506,m_1933,690220,6,93,24.01,19.79,1
10507,m_1933,690290,7,93,24.01,19.79,1
10508,m_1933,690380,7,93,24.01,19.79,1
10509,m_1933,690430,7,93,24.01,19.79,1
10510,m_1933,690560,6,93,24.01,19.79,1
10511,m_1933,690570,6,93,24.01,19.79,1
10512,m_1933,690690,7,93,24.01,19.79,1
10513,m_1933,690700,6,93,24.01,19.79,1
10514,m_1933,690870,6,93,24.01,19.79,2
10515,m_1933,690880,6,93,24.01,19.79,2
10516,m_1933,690930,7,93,24.01,19.79,1
10517,m_1934,2560,34,89,33.52,25.07,3
10518,m_1934,2580,35,89,33.52,25.07,3
10519,m_1934,2640,27,88,33.52,25.07,2
10520,m_1934,2800,24,87,33.52,25.07,3
10521,m_1934,2840,25,87,33.52,25.07,2
10522,m_1934,2880,27,86,33.52,25.07,3
10523,m_1934,2910,27,88,33.52,25.07,3
10524,m_1934,3050,40,89,33.53,25.07,4
10525,m_1934,3130,30,89,33.53,25.07,3
10526,m_1934,3200,28,89,33.53,25.07,2
10527,m_1934,3310,27,87,33.53,25.07,3
10528,m_1934,3430,34,88,33.53,25.08,3
10529,m_1934,6500,31,86,33.58,25.11,4
10530,m_1934,6660,33,87,33.58,25.11,2
10531,m_1934,6670,36,87,33.58,25.11,2
10532,m_1934,6800,33,85,33.58,25.11,4
10533,m_1934,6830,31,86,33.58,25.11,4
10534,m_1934,6870,35,86,33.58,25.11,2
10535,m_1934,6980,40,88,33.59,25.11,2
10536,m_1934,6990,39,88,33.59,25.11,2
10537,m_1934,7210,37,88,33.59,25.12,6
10538,m_1934,8760,24,84,33.62,25.14,3
10539,m_1934,8840,36,86,33.62,25.14,2
10540,m_1934,8900,25,85,33.62,25.14,3
10541,m_1934,8950,24,84,33.62,25.14,3
10542,m_1934,8980,26,84,33.62,25.14,3
10543,m_1934,9030,30,85,33.62,25.14,3
10544,m_1934,9080,27,85,33.62,25.14,3
10545,m_1934,9150,25,84,33.62,25.14,4
10546,m_1934,9330,30,85,33.63,25.14,2
10547,m_1934,9340,31,85,33.63,25.14,2
10548,m_1934,9460,27,84,33.63,25.14,3
10549,m_1934,9510,22,83,33.63,25.14,3
10550,m_1934,9520,25,83,33.63,25.14,3
10551,m_1934,9600,25,85,33.63,25.14,4
10552,m_1934,9710,28,84,33.63,25.14,7
10553,m_1934,9910,32,85,33.64,25.15,4
10554,m_1934,10030,26,84,33.64,25.15,2
10555,m_1934,10120,22,84,33.64,25.15,3
10556,m_1934,10200,36,84,33.64,25.15,2
10557,m_1934,10220,30,83,33.64,25.15,2
10558,m_1934,10380,24,85,33.64,25.15,3
10559,m_1934,10420,26,85,33.64,25.15,3
10560,m_1934,10430,29,85,33.64,25.15,3
10561,m_1934,10510,31,86,33.65,25.15,2
10562,m_1934,10900,28,86,33.65,25.15,3
10563,m_1934,10940,28,87,33.65,25.15,3
10564,m_1934,10950,29,87,33.65,25.15,3
10565,m_1934,11280,25,86,33.66,25.16,3
10566,m_1934,11580,28,85,33.67,25.16,3
10567,m_1934,11600,30,85,33.67,25.16,3
10568,m_1934,11790,29,84,33.67,25.16,3
10569,m_1934,11820,27,84,33.68,25.16,3
10570,m_1934,11910,25,84,33.68,25.16,3
10571,m_1934,12030,23,83,33.68,25.17,3
10572,m_1934,12050,24,83,33.68,25.17,3
10573,m_1934,12110,28,84,33.68,25.17,4
10574,m_1934,12150,31,84,33.68,25.17,3
10575,m_1934,12190,31,85,33.68,25.17,3
10576,m_1934,12280,30,86,33.68,25.17,5
10577,m_1934,12320,34,87,33.68,25.17,4
10578,m_1934,12350,34,87,33.68,25.17,4
10579,m_1934,12520,32,88,33.69,25.17,5
10580,m_1934,12750,28,85,33.69,25.17,3
10581,m_1934,12900,24,85,33.69,25.17,4
10582,m_1934,13160,30,86,33.7,25.18,5
10583,m_1934,13290,37,87,33.7,25.18,4
10584,m_1934,13330,32,87,33.7,25.18,3
10585,m_1934,13390,26,87,33.7,25.18,4
10586,m_1934,13400,24,87,33.7,25.18,4
10587,m_1934,13520,22,86,33.7,25.18,4
10588,m_1934,13560,24,86,33.7,25.18,3
10589,m_1934,13600,27,86,33.7,25.18,3
10590,m_1934,13710,27,87,33.71,25.18,3
10591,m_1934,13800,32,88,33.71,25.18,4
10592,m_1934,13860,34,87,33.71,25.18,3
10593,m_1934,14000,26,87,33.71,25.18,2
10594,m_1934,14090,29,88,33.71,25.18,5
10595,m_1934,14600,20,86,33.72,25.19,5
10596,m_1934,14610,19,86,33.72,25.19,5
10597,m_1934,14810,29,87,33.73,25.19,5
10598,m_1934,15000,24,85,33.73,25.19,7
10599,m_1934,15240,24,87,33.73,25.19,3
10600,m_1934,15270,31,87,33.73,25.19,3
10601,m_1934,16380,19,85,33.75,25.2,4
10602,m_1934,16500,17,85,33.75,25.21,2
10603,m_1934,16530,21,86,33.75,25.21,2
10604,m_1934,16560,18,86,33.75,25.21,2
10605,m_1934,16600,21,86,33.75,25.21,2
10606,m_1934,16670,22,86,33.75,25.21,2
10607,m_1934,16710,18,85,33.75,25.21,3
10608,m_1934,16730,18,86,33.75,25.21,3
10609,m_1934,17030,18,86,33.76,25.21,4
10610,m_1934,17050,22,86,33.76,25.21,3
10611,m_1934,17070,18,86,33.76,25.21,3
10612,m_1934,17140,23,86,33.76,25.21,4
10613,m_1934,17250,53,91,33.76,25.21,5
10614,m_1934,17280,38,91,33.76,25.21,3
10615,m_1934,17370,45,91,33.76,25.21,5
10616,m_1934,17470,53,92,33.76,25.21,6
10617,m_1934,22680,83,93,33.88,25.28,6
10618,m_1934,22710,84,93,33.89,25.28,6
10619,m_1934,22750,82,91,33.89,25.28,6
10620,m_1934,22810,84,93,33.89,25.28,10
10621,m_1934,23000,67,91,33.9,25.29,8
10622,m_1934,23010,61,91,33.9,25.29,8
10623,m_1934,23090,55,91,33.9,25.29,5
10624,m_1934,23230,65,92,33.91,25.29,7
10625,m_1934,23270,58,91,33.91,25.29,7
10626,m_1934,23380,63,92,33.91,25.29,8
10627,m_1934,23390,59,92,33.91,25.29,8
10628,m_1934,23510,49,91,33.91,25.29,12
10629,m_1934,23550,50,92,33.91,25.29,8
10630,m_1934,23640,52,93,33.92,25.29,7
10631,m_1934,23720,62,95,33.92,25.29,8
10632,m_1934,23730,61,96,33.92,25.29,8
10633,m_1934,23850,61,93,33.92,25.3,12
10634,m_1934,23880,62,93,33.92,25.3,16
10635,m_1934,23950,64,93,33.93,25.3,7
10636,m_1934,24070,55,92,33.93,25.3,15
10637,m_1934,24360,60,92,33.94,25.3,5
10638,m_1934,24440,52,93,33.94,25.31,10
10639,m_1934,24580,59,90,33.94,25.31,8
10640,m_1934,24590,62,91,33.94,25.31,8
10641,m_1934,24670,61,93,33.95,25.31,21
10642,m_1934,25010,51,88,33.95,25.31,10
10643,m_1934,25060,46,89,33.95,25.31,13
10644,m_1934,25190,35,86,33.96,25.32,6
10645,m_1934,25340,48,90,33.96,25.32,13
10646,m_1934,25530,47,89,33.96,25.32,14
10647,m_1934,25570,53,89,33.97,25.32,6
10648,m_1934,25660,62,88,33.97,25.32,8
10649,m_1934,25900,51,90,33.97,25.33,9
10650,m_1934,25910,50,91,33.98,25.33,9
10651,m_1934,25920,47,91,33.98,25.33,9
10652,m_1934,25960,48,93,33.98,25.33,9
10653,m_1934,26010,38,92,33.98,25.33,6
10654,m_1934,26050,45,92,33.98,25.33,3
10655,m_1934,26180,35,89,33.98,25.33,3
10656,m_1934,26240,40,90,33.98,25.33,4
10657,m_1934,26250,37,90,33.98,25.33,4
10658,m_1934,26270,42,91,33.98,25.33,4
10659,m_1934,26340,38,91,33.98,25.33,3
10660,m_1934,26660,31,86,33.98,25.34,4
10661,m_1934,26760,40,90,33.99,25.34,3
10662,m_1934,26990,48,93,33.99,25.34,3
10663,m_1934,27090,42,93,33.99,25.34,3
10664,m_1934,27150,32,90,33.99,25.34,4
10665,m_1934,27270,32,85,33.99,25.35,4
10666,m_1934,27290,35,86,33.99,25.35,4
10667,m_1934,27320,44,87,33.99,25.35,3
10668,m_1934,27440,39,89,34,25.35,4
10669,m_1934,27540,38,90,34,25.35,3
10670,m_1934,27780,33,88,34,25.35,3
10671,m_1934,27920,30,85,34,25.35,3
10672,m_1934,27960,29,85,34,25.35,5
10673,m_1934,28050,35,86,34.01,25.36,4
10674,m_1934,28060,35,86,34.01,25.36,4
10675,m_1934,28120,39,88,34.01,25.36,8
10676,m_1934,28130,36,86,34.01,25.36,8
10677,m_1934,28140,35,86,34.01,25.36,9
10678,m_1934,28340,38,87,34.01,25.36,9
10679,m_1934,28520,41,88,34.02,25.36,10
10680,m_1934,28660,38,90,34.02,25.36,6
10681,m_1934,28670,39,90,34.02,25.36,6
10682,m_1934,28750,47,91,34.02,25.37,6
10683,m_1934,28760,46,91,34.02,25.37,6
10684,m_1934,28890,65,95,34.02,25.37,13
10685,m_1934,28930,61,93,34.02,25.37,4
10686,m_1934,28990,65,92,34.03,25.37,5
10687,m_1934,29000,52,92,34.03,25.37,5
10688,m_1934,29010,57,92,34.03,25.37,5
10689,m_1934,29080,64,93,34.03,25.37,10
10690,m_1934,29100,59,93,34.03,25.37,7
10691,m_1934,29460,49,89,34.04,25.38,8
10692,m_1934,29490,49,88,34.04,25.38,8
10693,m_1934,29580,51,89,34.04,25.38,7
10694,m_1934,29650,59,88,34.04,25.38,6
10695,m_1934,29710,51,88,34.04,25.38,9
10696,m_1934,29740,44,88,34.04,25.38,9
10697,m_1934,29840,50,84,34.04,25.38,8
10698,m_1934,29910,60,86,34.04,25.38,5
10699,m_1934,29930,56,84,34.05,25.38,5
10700,m_1934,30040,45,84,34.05,25.39,11
10701,m_1934,30080,49,84,34.05,25.39,13
10702,m_1934,30140,61,85,34.05,25.39,9
10703,m_1934,30220,59,86,34.05,25.39,8
10704,m_1934,30300,52,88,34.05,25.39,14
10705,m_1934,30330,51,88,34.05,25.39,14
10706,m_1934,30350,52,87,34.05,25.39,14
10707,m_1934,30380,48,84,34.05,25.39,16
10708,m_1934,30450,60,86,34.05,25.39,13
10709,m_1934,30540,48,87,34.06,25.39,16
10710,m_1934,30600,51,89,34.06,25.4,14
10711,m_1934,30900,54,86,34.06,25.4,40
10712,m_1934,31020,48,87,34.06,25.4,10
10713,m_1934,31040,44,86,34.07,25.4,10
10714,m_1934,31230,42,83,34.07,25.41,12
10715,m_1934,31370,41,81,34.07,25.41,8
10716,m_1934,31650,37,81,34.08,25.41,4
10717,m_1934,31790,34,83,34.08,25.42,3
10718,m_1934,31870,42,81,34.08,25.42,6
10719,m_1934,31890,36,81,34.08,25.42,6
10720,m_1934,32040,37,83,34.08,25.42,5
10721,m_1934,32150,41,85,34.08,25.42,4
10722,m_1934,32170,40,85,34.08,25.42,4
10723,m_1934,32180,40,85,34.08,25.42,4
10724,m_1934,32230,37,84,34.08,25.42,3
10725,m_1934,32270,37,83,34.08,25.42,3
10726,m_1934,32520,43,82,34.09,25.43,8
10727,m_1934,32540,37,81,34.09,25.43,8
10728,m_1934,32710,45,84,34.09,25.43,4
10729,m_1934,32820,35,82,34.09,25.43,7
10730,m_1934,32890,37,82,34.09,25.44,7
10731,m_1934,33000,48,84,34.1,25.44,5
10732,m_1934,33070,46,83,34.1,25.44,6
10733,m_1934,33200,43,83,34.1,25.44,4
10734,m_1934,33300,40,83,34.1,25.44,5
10735,m_1934,33410,41,84,34.1,25.44,5
10736,m_1934,33460,35,82,34.1,25.44,4
10737,m_1934,33550,39,82,34.1,25.45,5
10738,m_1934,34030,43,81,34.11,25.45,4
10739,m_1934,34070,39,81,34.11,25.45,4
10740,m_1934,34240,38,82,34.11,25.45,5
10741,m_1934,34280,37,82,34.11,25.45,4
10742,m_1934,34390,30,80,34.12,25.46,4
10743,m_1934,34670,34,81,34.12,25.46,4
10744,m_1934,34690,35,81,34.12,25.46,3
10745,m_1934,34700,33,81,34.12,25.46,3
10746,m_1934,34730,32,81,34.12,25.46,3
10747,m_1934,34750,33,81,34.12,25.46,3
10748,m_1934,34800,38,82,34.12,25.46,6
10749,m_1934,40370,40,86,34.21,25.54,4
10750,m_1934,40470,39,84,34.21,25.54,5
10751,m_1934,40530,48,85,34.21,25.54,5
10752,m_1934,40600,43,85,34.21,25.54,5
10753,m_1934,40650,33,84,34.21,25.54,6
10754,m_1934,40750,41,86,34.22,25.54,3
10755,m_1934,44480,35,86,34.28,25.61,5
10756,m_1934,44780,30,87,34.29,25.61,4
10757,m_1934,44810,40,87,34.29,25.61,4
10758,m_1934,44990,32,86,34.29,25.61,4
10759,m_1934,45470,31,87,34.3,25.62,6
10760,m_1934,45600,49,87,34.3,25.62,5
10761,m_1934,45760,49,87,34.3,25.62,3
10762,m_1934,46000,36,89,34.3,25.62,4
10763,m_1934,46010,39,90,34.3,25.62,4
10764,m_1934,46220,41,91,34.31,25.63,5
10765,m_1934,46280,40,92,34.31,25.63,4
10766,m_1934,46310,44,93,34.31,25.63,4
10767,m_1934,46380,45,94,34.31,25.63,8
10768,m_1934,46390,43,94,34.31,25.63,8
10769,m_1934,46490,35,91,34.31,25.63,3
10770,m_1934,46540,34,89,34.31,25.63,3
10771,m_1934,46610,35,89,34.31,25.63,3
10772,m_1934,46700,31,88,34.32,25.63,3
10773,m_1934,46730,32,88,34.32,25.63,3
10774,m_1934,46740,31,88,34.32,25.63,4
10775,m_1934,46920,30,88,34.32,25.63,4
10776,m_1934,46970,30,88,34.32,25.64,4
10777,m_1934,47010,33,90,34.32,25.64,3
10778,m_1934,47120,38,90,34.32,25.64,4
10779,m_1934,47170,36,89,34.32,25.64,5
10780,m_1934,47210,43,92,34.32,25.64,5
10781,m_1934,47280,46,91,34.32,25.64,4
10782,m_1934,47300,38,92,34.32,25.64,4
10783,m_1934,47380,41,94,34.33,25.64,3
10784,m_1934,47400,41,92,34.33,25.64,3
10785,m_1934,47450,47,94,34.33,25.64,3
10786,m_1934,47580,40,96,34.33,25.64,3
10787,m_1934,47630,42,93,34.33,25.65,3
10788,m_1934,47660,42,93,34.33,25.65,4
10789,m_1934,47720,41,94,34.33,25.65,4
10790,m_1934,47800,42,93,34.33,25.65,5
10791,m_1934,47880,42,94,34.33,25.65,4
10792,m_1934,47910,56,93,34.33,25.65,4
10793,m_1934,47920,43,91,34.33,25.65,4
10794,m_1934,47960,43,91,34.33,25.65,5
10795,m_1934,47970,44,88,34.33,25.65,5
10796,m_1934,48190,41,79,34.34,25.66,6
10797,m_1934,48270,50,81,34.34,25.66,6
10798,m_1934,48340,31,80,34.34,25.66,6
10799,m_1934,48350,36,80,34.34,25.66,6
10800,m_1934,48390,31,80,34.34,25.66,5
10801,m_1934,48430,36,80,34.34,25.66,3
10802,m_1934,48600,49,82,34.35,25.66,4
10803,m_1934,48630,40,83,34.35,25.66,4
10804,m_1934,48680,34,83,34.35,25.66,4
10805,m_1934,48810,38,84,34.35,25.67,2
10806,m_1934,48920,34,83,34.35,25.67,33
10807,m_1934,49030,32,82,34.35,25.67,13
10808,m_1934,49140,30,81,34.36,25.67,4
10809,m_1934,49200,48,81,34.36,25.67,4
10810,m_1934,49220,52,81,34.36,25.67,4
10811,m_1934,49290,55,82,34.36,25.67,3
10812,m_1934,49310,52,80,34.36,25.67,3
10813,m_1934,49350,58,81,34.36,25.67,3
10814,m_1934,49540,53,80,34.36,25.68,3
10815,m_1934,49730,34,80,34.36,25.68,4
10816,m_1934,49910,35,83,34.37,25.68,4
10817,m_1934,50030,31,83,34.37,25.68,2
10818,m_1934,50090,41,84,34.37,25.68,3
10819,m_1934,50190,30,81,34.37,25.69,3
10820,m_1934,50200,26,81,34.37,25.69,3
10821,m_1934,50220,28,82,34.37,25.69,4
10822,m_1934,50290,33,81,34.37,25.69,4
10823,m_1934,50400,34,80,34.38,25.69,5
10824,m_1934,50620,35,81,34.38,25.69,4
10825,m_1934,50740,38,83,34.38,25.69,6
10826,m_1934,50810,34,81,34.38,25.69,5
10827,m_1934,50940,33,81,34.38,25.7,5
10828,m_1934,51150,38,78,34.39,25.7,4
10829,m_1934,51170,41,79,34.39,25.7,4
10830,m_1934,51610,38,81,34.4,25.71,3
10831,m_1934,51940,37,82,34.4,25.71,4
10832,m_1934,52040,28,81,34.4,25.71,4
10833,m_1934,52050,28,81,34.4,25.71,4
10834,m_1934,52080,25,80,34.4,25.71,4
10835,m_1934,52090,25,80,34.4,25.71,4
10836,m_1934,52120,27,80,34.41,25.71,4
10837,m_1934,52170,33,82,34.41,25.71,3
10838,m_1934,52330,36,82,34.41,25.71,4
10839,m_1934,52410,44,84,34.41,25.71,3
10840,m_1934,52550,42,83,34.41,25.72,3
10841,m_1934,52650,35,84,34.42,25.72,4
10842,m_1934,52660,38,83,34.42,25.72,4
10843,m_1934,52740,38,84,34.42,25.72,6
10844,m_1934,52900,49,82,34.42,25.72,5
10845,m_1934,53090,32,81,34.42,25.72,4
10846,m_1934,53150,48,83,34.42,25.72,4
10847,m_1934,53230,30,81,34.43,25.72,3
10848,m_1934,53330,36,81,34.43,25.73,3
10849,m_1934,53360,32,81,34.43,25.73,4
10850,m_1934,53370,33,82,34.43,25.73,4
10851,m_1934,53460,41,83,34.43,25.73,5
10852,m_1934,53520,32,82,34.43,25.73,4
10853,m_1934,53620,25,82,34.43,25.73,3
10854,m_1934,53650,31,83,34.44,25.73,3
10855,m_1934,53760,30,82,34.44,25.73,3
10856,m_1934,53850,29,82,34.44,25.73,4
10857,m_1934,57740,47,86,34.51,25.79,4
10858,m_1934,57840,33,87,34.51,25.79,3
10859,m_1934,57920,37,87,34.51,25.8,5
10860,m_1934,58070,37,89,34.51,25.8,5
10861,m_1934,58170,38,89,34.52,25.8,7
10862,m_1934,58280,45,92,34.52,25.8,5
10863,m_1934,58340,34,89,34.52,25.8,6
10864,m_1934,58350,36,89,34.52,25.8,6
10865,m_1934,58360,35,90,34.52,25.8,6
10866,m_1934,58380,33,90,34.52,25.81,8
10867,m_1934,58410,33,89,34.52,25.81,8
10868,m_1934,58540,37,89,34.52,25.81,4
10869,m_1934,58580,39,89,34.52,25.81,6
10870,m_1934,58610,36,88,34.53,25.81,6
10871,m_1934,58820,39,87,34.53,25.81,4
10872,m_1934,59030,32,87,34.54,25.82,3
10873,m_1934,59060,37,87,34.54,25.82,5
10874,m_1934,59220,37,87,34.54,25.82,4
10875,m_1934,59260,38,87,34.54,25.82,4
10876,m_1934,59430,44,88,34.54,25.82,3
10877,m_1934,59620,42,89,34.55,25.83,4
10878,m_1934,59640,47,90,34.55,25.83,11
10879,m_1934,59670,41,89,34.55,25.83,11
10880,m_1934,59680,41,89,34.55,25.83,11
10881,m_1934,59690,39,88,34.55,25.83,11
10882,m_1934,59700,39,88,34.55,25.83,5
10883,m_1934,59930,30,87,34.55,25.83,7
10884,m_1934,59960,34,87,34.55,25.83,4
10885,m_1934,60050,31,88,34.55,25.83,4
10886,m_1934,60060,28,88,34.56,25.83,4
10887,m_1934,60210,27,87,34.56,25.83,4
10888,m_1934,60260,30,86,34.56,25.83,2
10889,m_1934,60270,27,86,34.56,25.83,2
10890,m_1934,60320,28,86,34.56,25.83,3
10891,m_1934,60780,38,88,34.57,25.84,4
10892,m_1934,60820,40,88,34.57,25.84,4
10893,m_1934,61090,35,90,34.57,25.84,3
10894,m_1934,61100,37,91,34.57,25.84,3
10895,m_1934,61110,34,90,34.57,25.84,3
10896,m_1934,61130,35,91,34.57,25.84,3
10897,m_1934,61150,36,91,34.57,25.84,7
10898,m_1934,61190,41,92,34.57,25.84,7
10899,m_1934,61220,42,90,34.57,25.85,6
10900,m_1934,61280,36,90,34.57,25.85,6
10901,m_1934,61400,34,91,34.58,25.85,19
10902,m_1934,61420,35,91,34.58,25.85,19
10903,m_1934,61490,37,91,34.58,25.85,8
10904,m_1934,61520,36,92,34.58,25.85,8
10905,m_1934,61560,46,93,34.58,25.85,6
10906,m_1934,61850,37,90,34.58,25.85,3
10907,m_1934,61860,32,91,34.58,25.85,4
10908,m_1934,62220,25,90,34.59,25.86,5
10909,m_1934,62270,30,90,34.59,25.86,5
10910,m_1934,62830,30,89,34.6,25.87,6
10911,m_1934,62890,29,90,34.6,25.87,5
10912,m_1934,62900,31,90,34.6,25.87,5
10913,m_1934,62970,30,90,34.6,25.87,4
10914,m_1934,63000,32,90,34.6,25.87,5
10915,m_1934,63060,27,90,34.6,25.87,4
10916,m_1934,63300,25,89,34.6,25.87,4
10917,m_1934,63490,44,92,34.61,25.87,5
10918,m_1934,63550,52,93,34.61,25.88,8
10919,m_1934,63580,38,93,34.61,25.88,8
10920,m_1934,63610,40,93,34.61,25.88,17
10921,m_1934,63630,35,94,34.61,25.88,17
10922,m_1934,63700,38,92,34.61,25.88,20
10923,m_1934,63720,33,92,34.61,25.88,33
10924,m_1934,63970,67,91,34.62,25.88,9
10925,m_1934,64010,36,91,34.62,25.88,9
10926,m_1934,64130,62,91,34.62,25.88,11
10927,m_1934,64240,32,91,34.62,25.89,6
10928,m_1934,64370,30,91,34.62,25.89,6
10929,m_1934,64400,41,93,34.62,25.89,5
10930,m_1934,64430,64,92,34.62,25.89,5
10931,m_1934,64470,29,91,34.62,25.89,5
10932,m_1934,64480,30,91,34.62,25.89,5
10933,m_1934,64610,25,91,34.62,25.89,4
10934,m_1934,65000,28,95,34.63,25.89,4
10935,m_1934,65030,52,96,34.63,25.89,4
10936,m_1934,65060,39,94,34.63,25.9,3
10937,m_1934,65240,79,97,34.64,25.9,5
10938,m_1934,65300,54,97,34.64,25.9,9
10939,m_1934,65310,49,97,34.64,25.9,9
10940,m_1934,65410,60,95,34.64,25.9,6
10941,m_1934,65430,77,95,34.64,25.9,6
10942,m_1934,65460,65,95,34.64,25.9,5
10943,m_1934,65520,75,92,34.64,25.9,6
10944,m_1934,65550,71,93,34.64,25.9,6
10945,m_1934,65700,78,91,34.64,25.9,3
10946,m_1934,65710,78,91,34.64,25.9,3
10947,m_1934,65930,74,90,34.65,25.91,3
10948,m_1934,66040,82,90,34.65,25.91,6
10949,m_1934,66050,79,90,34.65,25.91,6
10950,m_1934,66280,72,91,34.65,25.91,3
10951,m_1934,66360,69,91,34.65,25.91,3
10952,m_1934,74380,80,94,34.76,26.01,6
10953,m_1934,74460,29,94,34.76,26.01,5
10954,m_1934,74500,29,95,34.76,26.01,5
10955,m_1934,74550,32,95,34.77,26.01,4
10956,m_1934,74610,34,95,34.77,26.01,4
10957,m_1934,74640,45,94,34.77,26.01,4
10958,m_1934,74650,39,95,34.77,26.01,4
10959,m_1934,74910,22,95,34.77,26.02,3
10960,m_1934,77450,35,95,34.81,26.05,5
10961,m_1934,77540,27,94,34.81,26.05,5
10962,m_1934,77760,23,92,34.81,26.06,3
10963,m_1934,78030,25,92,34.81,26.06,3
10964,m_1934,78040,30,92,34.81,26.06,3
10965,m_1934,78050,27,92,34.81,26.06,3
10966,m_1934,78150,21,91,34.82,26.06,3
10967,m_1934,78210,20,90,34.82,26.06,3
10968,m_1934,78620,23,92,34.82,26.07,4
10969,m_1934,78630,27,93,34.82,26.07,4
10970,m_1934,78680,28,92,34.82,26.07,4
10971,m_1934,78720,22,93,34.82,26.07,4
10972,m_1934,78740,24,93,34.82,26.07,4
10973,m_1934,78800,35,93,34.82,26.07,3
10974,m_1934,79050,68,91,34.83,26.07,3
10975,m_1934,79240,23,91,34.83,26.07,3
10976,m_1934,79320,35,92,34.83,26.07,5
10977,m_1934,79350,43,93,34.83,26.08,5
10978,m_1934,79360,38,93,34.83,26.08,5
10979,m_1934,79650,29,93,34.84,26.08,4
10980,m_1934,79750,32,94,34.84,26.08,4
10981,m_1934,79830,27,95,34.84,26.08,4
10982,m_1934,79960,23,94,34.84,26.08,3
10983,m_1934,80150,40,97,34.84,26.08,3
10984,m_1934,80230,26,96,34.84,26.09,3
10985,m_1934,80520,24,91,34.85,26.09,3
10986,m_1934,80530,24,91,34.85,26.09,3
10987,m_1934,80670,88,92,34.85,26.09,3
10988,m_1934,80840,24,91,34.85,26.09,3
10989,m_1934,80990,19,91,34.85,26.09,3
10990,m_1934,81110,18,92,34.85,26.1,3
10991,m_1934,81270,24,92,34.85,26.1,2
10992,m_1934,81320,23,92,34.85,26.1,3
10993,m_1934,81390,20,92,34.85,26.1,5
10994,m_1934,81450,20,93,34.85,26.1,4
10995,m_1934,81490,23,93,34.86,26.1,3
10996,m_1934,81530,20,92,34.86,26.1,3
10997,m_1934,81560,19,92,34.86,26.1,3
10998,m_1934,81590,84,92,34.86,26.1,3
10999,m_1934,81680,20,92,34.86,26.1,3
11000,m_1934,81700,18,92,34.86,26.1,3
11001,m_1934,81840,37,92,34.86,26.1,2
11002,m_1934,81870,18,92,34.86,26.1,2
11003,m_1934,82070,17,92,34.86,26.1,3
11004,m_1934,82080,29,92,34.86,26.1,3
11005,m_1934,82100,58,92,34.86,26.11,3
11006,m_1934,82250,37,93,34.86,26.11,3
11007,m_1934,82350,16,92,34.86,26.11,3
11008,m_1934,82460,19,92,34.86,26.11,4
11009,m_1934,82490,20,93,34.86,26.11,4
11010,m_1934,82510,25,93,34.86,26.11,2
11011,m_1934,82760,29,94,34.87,26.11,2
11012,m_1934,82790,31,93,34.87,26.11,2
11013,m_1934,82850,62,93,34.87,26.11,2
11014,m_1934,83190,20,94,34.87,26.12,3
11015,m_1934,83260,35,94,34.87,26.12,3
11016,m_1934,83300,18,93,34.87,26.12,3
11017,m_1934,83350,20,93,34.87,26.12,2
