machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
m_1,204180,43,86,35.93,25.43,4
m_1,204310,44,85,35.94,25.43,7
m_1,204380,33,83,35.94,25.43,8
m_1,204410,27,82,35.94,25.43,8
m_1,204570,43,82,35.94,25.44,11
m_1,204660,34,78,35.94,25.44,13
m_1,204690,32,78,35.94,25.44,13
m_1,204860,40,83,35.95,25.44,5
m_1,204880,47,85,35.95,25.44,5
m_1,204940,44,84,35.95,25.44,6
m_1,204970,43,82,35.95,25.44,10
m_1,205110,39,80,35.95,25.44,5
m_1,205200,43,82,35.95,25.44,5
m_1,205210,44,82,35.95,25.44,5
m_1,205450,54,85,35.96,25.45,8
m_1,205720,59,88,35.97,25.45,9
m_1,205750,66,88,35.97,25.45,6
m_1,205770,60,87,35.97,25.45,6
m_1,205790,60,86,35.97,25.45,6
m_1,205820,60,87,35.97,25.45,5
m_1,206210,52,88,35.98,25.46,4
m_1,206290,53,89,35.98,25.46,4
m_1,206440,47,88,35.99,25.46,8
m_1,206620,38,78,35.99,25.47,7
m_1,206850,59,83,36,25.47,7
m_1,206980,43,84,36,25.47,8
m_1,207210,39,80,36,25.47,5
m_1,207270,33,79,36,25.47,7
m_1,207290,35,79,36,25.47,7
m_1,207340,34,78,36,25.47,7
m_1,207360,36,79,36,25.47,3
m_1,207370,36,78,36,25.47,3
m_1,207380,34,78,36,25.47,3
m_1,207400,31,78,36,25.47,3
m_1,207440,30,77,36.01,25.48,6
m_1,207450,31,77,36.01,25.48,6
m_1,207510,43,78,36.01,25.48,6
m_1,207570,45,77,36.01,25.48,6
m_1,207620,61,79,36.01,25.48,8
m_1,207690,50,80,36.01,25.48,12
m_1,207820,37,79,36.01,25.48,15
m_1,208100,25,78,36.02,25.48,4
m_1,208170,29,78,36.02,25.48,2
m_1,208210,26,79,36.02,25.48,5
m_1,208270,46,81,36.02,25.48,3
m_1,208370,41,77,36.02,25.48,2
m_1,208460,32,78,36.02,25.49,2
m_1,208480,36,78,36.02,25.49,2
m_1,208500,35,79,36.02,25.49,3
m_1,208710,54,84,36.02,25.49,1
m_1,208740,62,85,36.02,25.49,4
m_1,208760,60,86,36.02,25.49,4
m_1,208830,46,87,36.03,25.49,4
m_1,209030,47,85,36.03,25.49,7
m_1,209080,53,85,36.03,25.49,4
m_1,209180,58,83,36.03,25.49,10
m_1,209310,37,82,36.03,25.5,9
m_1,209440,39,82,36.03,25.5,14
m_1,209700,30,82,36.04,25.5,3
m_1,209740,48,84,36.04,25.5,3
m_1,209750,43,84,36.04,25.5,3
m_1,209900,37,84,36.04,25.5,5
m_1,209950,40,83,36.04,25.5,5
m_1,210060,39,84,36.04,25.5,13
m_1,210090,39,84,36.05,25.5,13
m_1,210120,43,86,36.05,25.5,14
m_1,210140,39,85,36.05,25.5,14
m_1,210150,42,85,36.05,25.5,14
m_1,210170,45,85,36.05,25.5,14
m_1,210260,57,88,36.05,25.51,11
m_1,210270,59,87,36.05,25.51,11
m_1,210400,53,92,36.05,25.51,11
m_1,210470,49,90,36.06,25.51,9
m_1,210510,41,87,36.06,25.51,22
m_1,210630,45,85,36.06,25.51,12
m_1,210730,47,87,36.06,25.51,5
m_1,210820,53,89,36.06,25.52,6
m_1,210850,53,88,36.06,25.52,6
m_1,210900,53,89,36.06,25.52,8
m_1,210990,53,88,36.07,25.52,4
m_1,211060,46,90,36.07,25.52,4
m_1,211100,44,86,36.07,25.52,6
m_1,211150,50,85,36.07,25.52,3
m_1,211170,55,86,36.07,25.52,3
m_1,211190,54,86,36.07,25.52,3
m_1,211310,53,86,36.07,25.52,8
m_1,211720,32,84,36.08,25.53,2
m_1,211760,33,84,36.08,25.53,3
m_1,211860,43,87,36.08,25.53,11
m_1,211870,42,87,36.08,25.53,11
m_1,211980,42,87,36.08,25.53,10
m_1,212130,36,86,36.09,25.53,9
m_1,212200,39,87,36.09,25.53,5
m_1,212210,43,88,36.09,25.53,5
m_1,212220,38,87,36.09,25.53,5
m_1,212230,36,87,36.09,25.53,5
m_1,212370,43,85,36.09,25.54,8
m_1,212680,54,92,36.1,25.54,14
m_1,212720,56,91,36.1,25.54,11
m_1,212860,53,89,36.1,25.54,12
m_1,212950,41,87,36.1,25.54,8
m_1,213110,41,86,36.11,25.55,9
m_1,213230,47,84,36.11,25.55,4
m_1,213300,41,86,36.11,25.55,7
m_1,213320,40,85,36.11,25.55,7
m_1,213680,35,86,36.11,25.55,5
m_1,213910,37,87,36.12,25.56,3
m_1,213930,37,86,36.12,25.56,3
m_1,213940,33,86,36.12,25.56,3
m_1,214030,30,86,36.12,25.56,2
m_1,214060,30,86,36.12,25.56,2
m_1,214110,28,86,36.12,25.56,3
m_1,214240,32,86,36.12,25.56,5
m_1,214260,37,87,36.12,25.56,4
m_1,214300,37,86,36.13,25.56,4
m_1,214370,52,87,36.13,25.56,4
m_1,214410,65,88,36.13,25.56,8
m_1,214630,45,86,36.13,25.56,5
m_1,214800,31,86,36.13,25.57,2
m_1,214860,33,86,36.13,25.57,3
m_1,214870,35,86,36.13,25.57,3
m_1,214900,35,87,36.13,25.57,3
m_1,214960,37,89,36.14,25.57,3
m_1,215010,34,88,36.14,25.57,4
m_1,215030,32,89,36.14,25.57,4
m_1,215210,35,86,36.14,25.57,2
m_1,215320,35,87,36.14,25.57,4
m_1,215650,35,87,36.15,25.57,6
m_1,215720,38,87,36.15,25.58,7
m_1,215740,35,87,36.15,25.58,7
m_1,216020,43,90,36.15,25.58,11
m_1,216050,42,90,36.15,25.58,11
m_1,216130,39,89,36.15,25.58,8
m_1,216210,36,89,36.15,25.58,10
m_1,216310,71,90,36.15,25.58,15
m_1,216390,32,90,36.16,25.58,21
m_1,216520,30,88,36.16,25.58,11
m_1,216550,33,88,36.16,25.58,6
m_1,216600,33,88,36.16,25.59,4
m_1,216610,36,88,36.16,25.59,4
m_1,216630,36,88,36.16,25.59,4
m_1,216670,34,88,36.16,25.59,3
m_1,216700,33,88,36.16,25.59,3
m_1,216710,28,88,36.16,25.59,3
m_1,216740,28,88,36.16,25.59,2
m_1,216780,32,88,36.16,25.59,2
m_1,216810,30,89,36.16,25.59,2
m_1,217120,41,91,36.17,25.59,3
m_1,217150,52,91,36.17,25.59,6
m_1,217160,54,91,36.17,25.59,6
m_1,217220,40,89,36.17,25.59,5
m_1,217380,40,91,36.17,25.59,4
m_1,217480,41,92,36.17,25.6,5
m_1,217590,40,91,36.17,25.6,4
m_1,217610,45,92,36.17,25.6,4
m_1,217630,39,90,36.17,25.6,9
m_1,217810,46,90,36.18,25.6,6
m_1,217930,46,88,36.18,25.6,13
m_1,218010,34,87,36.18,25.6,10
m_1,218060,38,87,36.18,25.6,12
m_1,218450,37,90,36.19,25.61,3
m_1,218530,38,89,36.19,25.61,6
m_1,218630,39,91,36.19,25.61,4
m_1,218660,40,91,36.19,25.61,3
m_1,218730,50,91,36.19,25.61,7
m_1,218780,61,91,36.19,25.61,6
m_1,218880,59,91,36.19,25.61,4
m_1,219030,43,90,36.2,25.61,4
m_1,219060,40,90,36.2,25.61,4
m_1,219080,39,90,36.2,25.61,4
m_1,219200,34,90,36.2,25.62,3
m_1,219220,36,91,36.2,25.62,3
m_1,219270,28,90,36.2,25.62,3
m_1,219300,25,89,36.2,25.62,2
m_1,219360,29,89,36.2,25.62,1
m_1,219520,31,90,36.2,25.62,8
m_1,219680,37,92,36.2,25.62,2
m_1,219860,37,91,36.2,25.62,4
m_1,219890,32,89,36.21,25.62,4
m_1,220010,31,88,36.21,25.62,4
m_1,220040,32,89,36.21,25.62,2
m_1,220140,31,88,36.21,25.62,3
m_1,220540,41,87,36.22,25.63,8
m_1,220570,42,87,36.22,25.63,4
m_1,220640,31,88,36.22,25.63,3
m_1,220650,33,88,36.22,25.63,3
m_1,220680,32,87,36.22,25.63,5
m_1,220720,33,88,36.22,25.63,5
m_1,220760,36,88,36.22,25.63,3
m_1,220820,35,87,36.22,25.63,6
m_1,220830,34,87,36.22,25.63,6
m_1,220880,29,87,36.22,25.63,5
m_1,220930,33,87,36.22,25.63,4
m_1,221070,31,88,36.22,25.64,3
m_1,221150,29,88,36.22,25.64,4
m_1,221170,33,89,36.23,25.64,5
m_1,221230,32,89,36.23,25.64,3
m_1,221260,34,90,36.23,25.64,3
m_1,221610,28,89,36.23,25.64,2
m_1,221660,37,91,36.23,25.64,4
m_1,221790,40,91,36.23,25.64,7
m_1,221900,30,90,36.24,25.64,8
m_1,221960,25,88,36.24,25.64,8
m_1,222060,41,92,36.24,25.65,9
m_1,222250,31,91,36.24,25.65,13
m_1,222280,32,92,36.24,25.65,13
m_1,222310,32,93,36.24,25.65,10
m_1,222420,29,89,36.24,25.65,13
m_1,222480,39,90,36.25,25.65,11
m_1,222530,41,88,36.25,25.65,11
m_1,222720,31,90,36.25,25.65,5
m_1,222830,27,90,36.25,25.65,4
m_1,222880,27,91,36.25,25.65,3
m_1,222900,36,91,36.25,25.66,4
m_1,223120,27,88,36.26,25.66,3
m_1,223210,37,91,36.26,25.66,3
m_1,223270,31,91,36.26,25.66,5
m_1,223300,32,91,36.26,25.66,5
m_1,223310,34,91,36.26,25.66,5
m_1,223370,34,92,36.26,25.66,5
m_1,223650,36,90,36.26,25.66,5
m_1,223720,26,90,36.26,25.66,3
m_1,223730,25,90,36.26,25.66,3
m_1,223780,28,90,36.26,25.66,5
m_1,223950,44,94,36.27,25.66,6
m_1,224110,45,94,36.27,25.67,4
m_1,224170,46,93,36.27,25.67,4
m_1,224340,33,92,36.27,25.67,14
m_1,224370,32,92,36.27,25.67,14
m_1,224490,34,91,36.27,25.67,5
m_1,224600,33,93,36.28,25.67,4
m_1,224640,37,93,36.28,25.67,5
m_1,224660,32,92,36.28,25.67,5
m_1,224750,32,92,36.28,25.68,6
m_1,224760,36,92,36.28,25.68,3
m_1,224910,32,91,36.28,25.68,2
m_1,224960,35,92,36.28,25.68,2
m_1,224990,40,92,36.28,25.68,2
m_1,225020,52,91,36.28,25.68,6
m_1,225040,48,91,36.28,25.68,6
m_1,225080,45,91,36.28,25.68,9
m_1,225120,31,90,36.28,25.68,7
m_1,225140,31,90,36.28,25.68,7
m_1,225180,31,91,36.29,25.68,17
m_1,225230,59,92,36.29,25.68,17
m_1,225260,49,92,36.29,25.68,14
m_1,225360,30,89,36.29,25.68,3
m_1,225460,31,90,36.29,25.68,4
m_1,225560,36,90,36.29,25.68,4
m_1,225780,42,91,36.3,25.69,18
m_1,225800,38,91,36.3,25.69,18
m_1,225920,26,90,36.3,25.69,8
m_1,225960,22,90,36.3,25.69,10
m_1,226010,31,90,36.3,25.69,10
m_1,226030,27,90,36.3,25.69,8
m_1,226080,26,90,36.3,25.69,3
m_1,226230,39,90,36.3,25.69,3
m_1,226500,33,90,36.31,25.69,16
m_1,226540,28,91,36.31,25.69,16
m_1,226570,34,90,36.31,25.69,8
m_1,226780,34,93,36.31,25.7,7
m_1,226810,35,92,36.31,25.7,8
m_1,226900,41,94,36.31,25.7,6
m_1,226910,46,95,36.31,25.7,6
m_1,226960,44,95,36.31,25.7,3
m_1,227250,29,91,36.32,25.7,11
m_1,227310,42,91,36.32,25.7,3
m_1,227470,33,92,36.32,25.7,4
m_1,227540,34,93,36.32,25.7,5
m_1,227640,43,93,36.32,25.7,5
m_1,227660,53,93,36.32,25.7,5
m_1,227700,43,93,36.32,25.7,8
m_1,227740,47,92,36.33,25.7,8
m_1,227750,49,92,36.33,25.7,8
m_1,227840,55,93,36.33,25.71,4
m_1,227860,30,89,36.33,25.71,4
m_1,228020,30,90,36.33,25.71,3
m_1,228070,50,92,36.33,25.71,2
m_1,228120,71,91,36.33,25.71,6
m_1,228850,20,89,36.34,25.71,2
m_1,229070,22,89,36.34,25.71,3
m_1,229130,33,90,36.34,25.71,2
m_1,229160,27,89,36.34,25.71,3
m_1,229200,30,90,36.34,25.71,2
m_1,229430,47,89,36.35,25.71,4
m_1,229440,59,90,36.35,25.71,3
m_1,229480,24,89,36.35,25.71,3
m_1,229490,24,89,36.35,25.71,3
m_1,229650,22,90,36.35,25.72,2
m_1,229760,29,90,36.35,25.72,3
m_1,229830,26,89,36.35,25.72,2
m_1,230000,23,88,36.35,25.72,4
m_1,230010,23,88,36.35,25.72,4
m_1,230020,20,88,36.35,25.72,4
m_1,230080,39,88,36.36,25.72,2
m_1,230130,26,89,36.36,25.72,4
m_1,230410,34,88,36.36,25.72,2
m_1,230580,27,88,36.36,25.72,4
m_1,230620,21,89,36.36,25.72,4
m_1,230690,24,89,36.36,25.72,4
m_1,230790,39,89,36.36,25.72,2
m_1,230820,28,89,36.36,25.72,2
m_1,230870,31,88,36.36,25.72,2
m_1,230920,23,88,36.36,25.72,3
m_1,231010,46,89,36.36,25.72,2
m_1,231320,33,91,36.37,25.72,6
m_1,231340,22,90,36.37,25.72,6
m_1,231440,27,91,36.37,25.73,3
m_1,231520,34,90,36.37,25.73,4
m_1,231760,16,91,36.37,25.73,2
m_1,231780,24,90,36.37,25.73,1
m_1,231790,24,90,36.37,25.73,1
m_1,231860,16,89,36.37,25.73,3
m_1,231890,32,90,36.37,25.73,3
m_1,231910,22,91,36.37,25.73,2
m_1,232060,41,90,36.38,25.73,2
m_1,232120,20,90,36.38,25.73,10
m_1,232130,29,89,36.38,25.73,10
m_1,232150,27,89,36.38,25.73,5
m_1,232260,36,90,36.38,25.73,4
m_1,232370,19,89,36.38,25.73,3
m_1,232380,35,89,36.38,25.73,2
m_1,232500,41,90,36.38,25.73,2
m_1,232610,16,89,36.38,25.73,2
m_1,232660,27,91,36.38,25.73,1
m_1,232680,15,90,36.38,25.73,2
m_1,232820,17,91,36.38,25.73,1
m_1,232840,41,92,36.38,25.73,1
m_1,232870,21,92,36.38,25.73,2
m_1,232990,44,92,36.39,25.73,3
m_1,233070,40,93,36.39,25.74,4
m_1,233090,36,93,36.39,25.74,4
m_1,233190,39,92,36.39,25.74,8
m_1,233260,44,92,36.39,25.74,6
m_1,233310,19,93,36.4,25.74,4
m_1,233320,20,94,36.4,25.74,4
m_1,233370,37,94,36.4,25.74,2
m_1,233420,30,96,36.4,25.74,4
m_1,233470,28,92,36.4,25.74,8
m_1,233480,30,92,36.4,25.74,8
m_1,233550,31,89,36.4,25.74,5
m_1,233660,19,91,36.4,25.74,6
m_1,233710,26,92,36.4,25.74,4
m_1,233750,40,92,36.4,25.74,4
m_1,233950,35,90,36.41,25.74,5
m_1,234130,34,94,36.41,25.75,3
m_1,234460,23,91,36.42,25.75,3
m_1,234530,32,90,36.42,25.75,4
m_1,234680,34,92,36.42,25.75,5
m_1,234690,35,92,36.42,25.75,5
m_1,234850,22,92,36.42,25.75,5
m_1,234890,37,94,36.42,25.75,5
m_1,234990,24,91,36.42,25.75,4
m_1,235150,44,91,36.43,25.75,3
m_1,235180,20,91,36.43,25.75,3
m_1,235190,24,91,36.43,25.75,3
m_1,235440,38,92,36.43,25.76,4
m_1,235460,20,91,36.43,25.76,4
m_1,235510,42,91,36.43,25.76,2
m_1,235650,19,91,36.44,25.76,2
m_1,235670,29,91,36.44,25.76,2
m_1,235870,17,91,36.44,25.76,2
m_1,236210,42,89,36.44,25.76,2
m_1,236220,33,89,36.44,25.76,2
m_1,236270,18,89,36.44,25.76,2
m_1,236380,30,89,36.44,25.76,2
m_1,236420,14,89,36.44,25.76,3
m_1,236470,19,90,36.45,25.76,4
m_1,236530,18,90,36.45,25.76,2
m_1,236570,40,89,36.45,25.76,2
m_1,236960,32,93,36.46,25.77,4
m_1,237060,24,92,36.46,25.77,4
m_1,237140,19,93,36.46,25.77,4
m_1,237170,37,93,36.46,25.77,4
m_1,237190,35,93,36.46,25.77,2
m_1,237330,50,94,36.46,25.77,4
m_1,237450,39,93,36.46,25.77,4
m_1,237520,24,94,36.46,25.77,6
m_1,237560,36,95,36.47,25.77,4
m_1,237810,31,95,36.47,25.77,10
m_1,237830,45,95,36.47,25.77,10
m_1,237980,25,94,36.47,25.77,9
m_1,238180,34,92,36.47,25.77,10
m_1,238200,23,93,36.47,25.77,13
m_1,238210,25,93,36.47,25.78,13
m_1,238220,26,93,36.47,25.78,13
m_1,238230,22,93,36.47,25.78,13
m_1,238290,19,92,36.48,25.78,18
m_1,238340,23,94,36.48,25.78,16
m_1,238390,18,91,36.48,25.78,15
m_1,238400,18,92,36.48,25.78,15
m_1,238450,32,93,36.48,25.78,5
m_1,238500,19,93,36.48,25.78,4
m_1,238640,23,92,36.48,25.78,9
m_1,238730,19,91,36.48,25.78,9
m_1,238750,22,92,36.48,25.78,4
m_1,238850,29,93,36.48,25.78,6
m_1,238940,19,92,36.48,25.78,5
m_1,238960,45,92,36.48,25.78,5
m_1,239080,20,93,36.49,25.78,3
m_1,239110,26,93,36.49,25.78,2
m_1,239140,23,93,36.49,25.78,2
m_1,239220,27,94,36.49,25.78,2
m_1,239350,18,92,36.49,25.78,4
m_1,239390,23,94,36.49,25.78,4
m_1,239560,17,92,36.49,25.79,6
m_1,239670,22,94,36.49,25.79,8
m_1,239700,23,94,36.49,25.79,2
m_1,239760,25,94,36.49,25.79,4
m_1,239770,23,95,36.49,25.79,4
m_1,239850,24,93,36.5,25.79,7
m_1,239930,35,93,36.5,25.79,4
m_1,240130,23,92,36.5,25.79,3
m_1,240240,17,91,36.5,25.79,7
m_1,240260,15,91,36.5,25.79,7
m_1,240330,23,91,36.5,25.79,2
m_1,240340,21,91,36.5,25.79,2
m_1,240350,23,92,36.5,25.79,2
m_1,240400,22,92,36.5,25.79,6
m_1,240560,23,92,36.51,25.79,4
m_1,240860,21,93,36.51,25.8,4
m_1,241200,20,95,36.51,25.8,2
m_1,241390,29,93,36.52,25.8,7
m_1,241810,26,89,36.52,25.81,2
m_1,241900,28,89,36.52,25.81,2
m_1,242000,28,89,36.52,25.81,4
m_1,242080,35,90,36.52,25.81,2
m_1,242110,30,88,36.53,25.81,6
m_1,242120,25,88,36.53,25.81,6
m_1,242240,25,89,36.53,25.81,5
m_1,242330,25,88,36.53,25.81,4
m_1,242480,19,88,36.53,25.81,4
m_1,242520,25,88,36.53,25.81,4
m_1,242810,22,89,36.53,25.81,1
m_1,242880,17,88,36.53,25.81,2
m_1,242900,14,87,36.53,25.81,2
m_1,243090,23,89,36.53,25.81,1
m_1,243210,24,88,36.54,25.82,4
m_1,243280,32,88,36.54,25.82,4
m_1,243340,25,89,36.54,25.82,4
m_1,243540,33,88,36.54,25.82,4
m_1,243610,21,90,36.54,25.82,2
m_1,243650,21,90,36.54,25.82,2
m_1,243820,18,89,36.55,25.82,2
m_1,244070,22,91,36.55,25.82,3
m_1,244120,32,92,36.55,25.82,3
m_1,244210,27,90,36.55,25.82,6
m_1,244280,29,91,36.55,25.82,9
m_1,244470,31,91,36.56,25.83,14
m_1,244740,19,90,36.56,25.83,8
m_1,244760,23,91,36.56,25.83,8
m_1,244800,23,92,36.56,25.83,7
m_1,244830,26,92,36.56,25.83,7
m_1,244960,32,95,36.56,25.83,10
m_1,244990,29,95,36.56,25.83,9
m_1,245070,36,94,36.56,25.83,6
m_1,245110,30,95,36.57,25.83,7
m_1,245210,26,92,36.57,25.83,6
m_1,245330,41,90,36.57,25.83,5
m_1,245490,38,90,36.57,25.84,2
m_1,245640,43,93,36.57,25.84,4
m_1,245670,42,92,36.57,25.84,4
m_1,245740,51,93,36.57,25.84,5
m_1,245920,32,93,36.58,25.84,3
m_1,245940,27,92,36.58,25.84,3
m_1,246030,38,92,36.58,25.84,5
m_1,246080,26,91,36.58,25.84,12
m_1,246140,27,91,36.58,25.84,3
m_1,246150,23,91,36.58,25.84,3
m_1,246170,22,91,36.58,25.84,3
m_1,246210,20,91,36.58,25.84,5
m_1,246320,25,92,36.58,25.84,4
m_1,246370,23,92,36.58,25.84,6
m_1,246490,28,92,36.59,25.84,6
m_1,246500,30,92,36.59,25.84,6
m_1,246630,26,92,36.59,25.84,4
m_1,246650,35,93,36.59,25.84,4
m_1,246680,25,92,36.59,25.84,5
m_1,246700,35,94,36.59,25.84,5
m_1,247020,31,91,36.59,25.85,8
m_1,247080,29,93,36.59,25.85,6
m_1,247200,23,93,36.6,25.85,2
m_1,247270,35,93,36.6,25.85,4
m_1,247390,26,95,36.6,25.85,5
m_1,247410,22,95,36.6,25.85,5
m_1,247430,29,95,36.6,25.85,5
m_1,247500,25,96,36.6,25.85,6
m_1,247530,36,96,36.6,25.85,6
m_1,247550,33,96,36.6,25.85,6
m_1,247630,23,94,36.6,25.85,4
m_1,247670,24,94,36.6,25.85,4
m_1,247730,23,93,36.61,25.85,5
m_1,247900,24,92,36.61,25.85,6
m_1,248160,20,94,36.61,25.86,5
m_1,248180,24,94,36.61,25.86,5
m_1,248200,21,94,36.61,25.86,5
m_1,248250,20,94,36.61,25.86,5
m_1,248260,20,94,36.61,25.86,5
m_1,248270,29,94,36.61,25.86,5
m_1,248480,25,95,36.62,25.86,2
m_1,248490,28,96,36.62,25.86,2
m_1,248500,27,96,36.62,25.86,2
m_1,248610,36,96,36.62,25.86,3
m_1,248630,35,96,36.62,25.86,3
m_1,248680,34,96,36.62,25.86,3
m_1,248690,35,96,36.62,25.86,3
m_1,248700,42,97,36.62,25.86,5
m_1,248840,25,89,36.62,25.86,6
m_1,249130,26,88,36.63,25.86,4
m_1,249190,19,88,36.63,25.86,4
m_1,249200,20,88,36.63,25.86,4
m_1,249470,29,90,36.63,25.87,4
m_1,249490,25,90,36.63,25.87,8
m_1,249620,35,95,36.64,25.87,3
m_1,249920,20,91,36.64,25.87,3
m_1,250090,17,90,36.64,25.87,1
m_1,250140,15,91,36.64,25.87,2
m_1,250210,31,92,36.64,25.88,3
m_1,250360,26,92,36.64,25.88,4
m_1,250380,24,91,36.64,25.88,2
m_1,250470,26,92,36.65,25.88,4
m_1,250480,25,92,36.65,25.88,4
m_1,250540,27,93,36.65,25.88,2
m_1,250570,27,93,36.65,25.88,2
m_1,250610,35,94,36.65,25.88,2
m_1,250820,22,93,36.66,25.88,2
m_1,250890,21,94,36.66,25.88,3
m_1,250980,20,93,36.66,25.88,2
m_1,251040,21,93,36.66,25.88,3
m_1,251140,28,96,36.66,25.88,3
m_1,251170,23,94,36.66,25.88,1
m_1,251290,14,93,36.66,25.88,4
m_1,251330,23,93,36.66,25.88,4
m_1,251340,25,94,36.66,25.88,2
m_1,251510,23,94,36.67,25.89,2
m_1,251690,18,94,36.67,25.89,3
m_1,251750,24,94,36.67,25.89,3
m_1,251930,24,96,36.67,25.89,2
m_1,252040,39,97,36.67,25.89,3
m_1,252060,32,97,36.67,25.89,101
m_1,252220,37,97,36.68,25.89,5
m_1,252230,35,97,36.68,25.89,5
m_1,252540,23,91,36.68,25.89,3
m_1,252600,21,91,36.69,25.9,4
m_1,252720,19,89,36.69,25.9,3
m_1,253130,20,89,36.69,25.9,4
m_1,253210,25,89,36.69,25.9,2
m_1,253340,30,90,36.7,25.9,3
m_1,253350,27,90,36.7,25.9,3
m_1,253390,29,91,36.7,25.9,2
m_1,253420,23,90,36.7,25.9,2
m_1,253480,27,91,36.7,25.9,6
m_1,253500,25,91,36.7,25.9,3
m_1,253560,25,91,36.7,25.9,4
m_1,253630,22,91,36.7,25.9,5
m_1,253740,23,91,36.7,25.91,1
m_1,253760,23,93,36.7,25.91,1
m_1,254180,21,90,36.71,25.91,4
m_1,254240,19,91,36.71,25.91,2
m_1,254440,27,93,36.71,25.91,1
m_1,254680,33,92,36.71,25.91,2
m_1,254810,19,91,36.71,25.91,5
m_1,254850,19,92,36.71,25.91,3
m_1,255310,23,91,36.72,25.92,4
m_1,255470,16,90,36.72,25.92,2
m_1,255570,17,90,36.72,25.92,2
m_1,255660,21,91,36.72,25.92,3
m_1,255680,19,92,36.72,25.92,3
m_1,255740,28,92,36.72,25.92,2
m_1,255760,28,93,36.73,25.92,2
m_1,255790,29,93,36.73,25.92,5
m_1,255800,25,94,36.73,25.92,5
m_1,255810,26,93,36.73,25.92,5
m_1,255820,26,93,36.73,25.92,5
m_1,255860,30,93,36.73,25.92,3
m_1,255900,25,92,36.73,25.92,3
m_1,256160,23,94,36.73,25.92,2
m_1,256530,24,91,36.74,25.92,3
m_1,256730,25,93,36.75,25.93,2
m_1,256790,26,94,36.75,25.93,3
m_1,256810,24,93,36.75,25.93,3
m_1,256830,23,93,36.75,25.93,3
m_1,256870,23,93,36.75,25.93,4
m_1,257010,24,93,36.75,25.93,1
m_1,257050,23,93,36.75,25.93,2
m_1,257060,21,93,36.75,25.93,2
m_1,257140,17,93,36.75,25.93,1
m_1,257180,19,93,36.75,25.93,1
m_1,257250,18,93,36.75,25.93,2
m_1,257270,16,93,36.75,25.93,2
m_1,257310,19,92,36.75,25.93,1
m_1,257390,23,93,36.75,25.93,2
m_1,257460,22,93,36.75,25.93,3
m_1,257510,20,94,36.75,25.93,3
m_1,257650,23,94,36.76,25.93,3
m_1,257730,18,93,36.76,25.93,2
m_1,257850,22,93,36.76,25.93,7
m_1,257920,24,93,36.76,25.93,2
m_1,257930,24,93,36.76,25.93,2
m_1,258020,20,94,36.76,25.93,2
m_1,258080,16,94,36.76,25.93,3
m_1,258110,18,94,36.76,25.93,3
m_1,258140,16,94,36.76,25.93,2
m_1,258170,17,95,36.76,25.93,2
m_1,258210,15,94,36.76,25.93,1
m_1,258290,15,94,36.76,25.94,2
m_1,258410,16,93,36.76,25.94,1
m_1,258420,16,94,36.77,25.94,2
m_1,258670,23,94,36.77,25.94,2
m_1,258820,18,94,36.77,25.94,2
m_1,258850,15,94,36.77,25.94,2
m_1,258940,18,94,36.77,25.94,1
m_1,259110,22,95,36.77,25.94,2
m_1,259350,20,96,36.77,25.94,2
m_1,259440,14,95,36.78,25.94,2
m_1,259660,37,96,36.78,25.94,5
m_1,259680,39,96,36.78,25.94,5
m_1,259780,34,96,36.78,25.95,5
m_1,259960,41,94,36.78,25.95,5
m_1,260000,32,94,36.78,25.95,3
m_1,260010,35,94,36.78,25.95,3
m_1,260110,22,92,36.79,25.95,3
m_1,260130,24,92,36.79,25.95,3
m_1,260140,26,92,36.79,25.95,3
m_1,260330,33,93,36.79,25.95,2
m_1,260350,27,93,36.79,25.95,3
m_1,260410,28,93,36.79,25.95,8
m_1,260520,32,95,36.79,25.95,4
m_1,260550,33,95,36.79,25.95,4
m_1,260780,50,94,36.8,25.96,2
m_1,260900,48,96,36.8,25.96,3
m_1,261170,41,91,36.81,25.96,3
m_1,261230,43,90,36.81,25.96,4
m_1,261250,45,88,36.81,25.96,3
m_1,261300,38,88,36.81,25.96,3
m_1,261330,36,87,36.81,25.96,3
m_1,261350,25,87,36.81,25.96,3
m_1,261590,21,87,36.81,25.96,1
m_1,261680,25,89,36.81,25.96,2
m_1,261740,31,91,36.81,25.96,3
m_1,261910,34,92,36.82,25.97,3
m_1,261950,30,90,36.82,25.97,3
m_1,262120,23,89,36.82,25.97,1
m_1,262260,22,87,36.82,25.97,3
m_1,262350,19,88,36.82,25.97,2
m_1,262370,17,88,36.82,25.97,2
m_1,262470,16,87,36.82,25.97,2
m_1,262510,21,88,36.82,25.97,2
m_1,262570,19,88,36.82,25.97,2
m_1,262660,27,87,36.82,25.97,2
m_1,262690,17,88,36.82,25.97,1
m_1,262920,37,94,36.83,25.97,6
m_1,262930,36,94,36.83,25.97,6
m_1,262980,32,94,36.83,25.97,2
m_1,263180,33,96,36.83,25.97,6
m_1,263230,32,94,36.83,25.97,3
m_1,263250,31,95,36.83,25.97,3
m_1,263470,34,92,36.84,25.98,7
m_1,263490,34,92,36.84,25.98,7
m_1,263680,19,92,36.84,25.98,2
m_1,264020,34,96,36.84,25.98,3
m_1,264040,42,96,36.85,25.98,3
m_1,264110,48,94,36.85,25.98,3
m_1,264140,42,96,36.85,25.98,4
m_1,264160,41,96,36.85,25.98,4
